,CADENA,ESTADO,SITUACION
581,124.158.175.2:8080,NO USO,NUEVO
582,124.167.36.240:80,NO USO,NUEVO
583,124.172.232.49:8010,NO USO,NUEVO
584,124.205.143.213:41372,NO USO,NUEVO
585,124.40.252.138:80,NO USO,NUEVO
586,124.41.211.62:46020,NO USO,NUEVO
587,124.41.211.82:45024,NO USO,NUEVO
588,124.41.213.122:55416,NO USO,NUEVO
589,124.41.215.212:40582,NO USO,NUEVO
590,124.81.99.30:3128,NO USO,NUEVO
591,125.165.142.49:8090,NO USO,NUEVO
592,125.165.178.27:43909,NO USO,NUEVO
593,125.209.94.182:45304,NO USO,NUEVO
594,125.21.43.122:8080,NO USO,NUEVO
595,125.21.43.82:8080,NO USO,NUEVO
596,125.25.165.106:43730,NO USO,NUEVO
597,125.25.45.7:59104,NO USO,NUEVO
598,125.25.54.65:37950,NO USO,NUEVO
599,125.26.6.40:8080,NO USO,NUEVO
600,125.26.7.242:47284,NO USO,NUEVO
601,125.26.99.178:30703,NO USO,NUEVO
602,125.26.99.207:45724,NO USO,NUEVO
603,125.26.99.228:41511,NO USO,NUEVO
604,125.27.10.245:43800,NO USO,NUEVO
605,125.27.251.124:45861,NO USO,NUEVO
606,125.27.251.175:31219,NO USO,NUEVO
607,125.53.25.135:80,NO USO,NUEVO
608,125.62.213.134:83,NO USO,NUEVO
609,128.0.179.234:41258,NO USO,NUEVO
610,128.1.136.37:3128,NO USO,NUEVO
611,128.1.49.139:3128,NO USO,NUEVO
612,128.197.253.166:3128,NO USO,NUEVO
613,128.197.41.42:80,NO USO,NUEVO
614,128.199.136.197:31330,NO USO,NUEVO
615,128.199.152.169:31330,NO USO,NUEVO
616,128.199.155.214:31330,NO USO,NUEVO
617,128.199.156.37:31330,NO USO,NUEVO
618,128.199.161.153:80,NO USO,NUEVO
619,128.199.168.132:31330,NO USO,NUEVO
620,128.199.178.123:3128,NO USO,NUEVO
621,128.199.195.44:80,NO USO,NUEVO
622,128.199.226.48:80,NO USO,NUEVO
623,128.199.241.18:31330,NO USO,NUEVO
624,128.199.242.231:8080,NO USO,NUEVO
625,128.199.244.126:8080,NO USO,NUEVO
626,128.199.246.226:3128,NO USO,NUEVO
627,128.199.246.226:8080,NO USO,NUEVO
628,128.199.74.114:8080,NO USO,NUEVO
629,128.199.75.80:8080,NO USO,NUEVO
630,128.199.80.51:8080,NO USO,NUEVO
631,128.74.175.248:48050,NO USO,NUEVO
632,129.204.28.105:1080,NO USO,NUEVO
633,129.204.56.121:3128,NO USO,NUEVO
634,129.204.8.118:3128,NO USO,NUEVO
635,129.204.89.63:1080,NO USO,NUEVO
636,129.205.138.186:37071,NO USO,NUEVO
637,129.205.153.162:8080,NO USO,NUEVO
638,13.114.159.59:80,NO USO,NUEVO
639,13.127.58.25:3128,NO USO,NUEVO
640,13.250.174.96:3128,NO USO,NUEVO
641,130.0.25.46:34964,NO USO,NUEVO
642,130.193.124.171:56955,NO USO,NUEVO
643,130.255.137.53:45128,NO USO,NUEVO
644,131.108.216.44:53011,NO USO,NUEVO
645,131.196.192.31:55031,NO USO,NUEVO
646,131.221.231.174:80,NO USO,NUEVO
647,131.221.231.82:80,NO USO,NUEVO
648,131.72.143.138:8080,NO USO,NUEVO
649,132.232.174.85:1080,NO USO,NUEVO
650,132.248.88.25:3128,NO USO,NUEVO
651,132.248.88.25:80,NO USO,NUEVO
652,133.62.137.18:80,NO USO,NUEVO
653,134.119.188.146:8080,NO USO,NUEVO
654,134.119.188.147:8080,NO USO,NUEVO
655,134.119.188.148:8080,NO USO,NUEVO
656,134.119.188.149:8080,NO USO,NUEVO
657,134.119.188.150:8080,NO USO,NUEVO
658,134.119.188.151:8080,NO USO,NUEVO
659,134.119.188.152:8080,NO USO,NUEVO
660,134.119.188.153:8080,NO USO,NUEVO
661,134.119.188.154:8080,NO USO,NUEVO
662,134.119.188.155:8080,NO USO,NUEVO
663,134.119.188.156:8080,NO USO,NUEVO
664,134.119.188.157:8080,NO USO,NUEVO
665,134.119.188.158:8080,NO USO,NUEVO
666,134.119.205.163:1080,NO USO,NUEVO
667,134.119.205.163:8080,NO USO,NUEVO
668,134.119.205.164:8080,NO USO,NUEVO
669,134.119.205.165:1080,NO USO,NUEVO
670,134.119.205.169:8080,NO USO,NUEVO
671,134.119.205.170:8080,NO USO,NUEVO
672,134.119.205.171:8080,NO USO,NUEVO
673,134.119.205.172:8080,NO USO,NUEVO
674,134.119.205.173:8080,NO USO,NUEVO
675,134.119.205.242:8080,NO USO,NUEVO
676,134.119.205.243:8080,NO USO,NUEVO
677,134.119.205.244:8080,NO USO,NUEVO
678,134.119.205.245:8080,NO USO,NUEVO
679,134.119.205.246:8080,NO USO,NUEVO
680,134.119.205.247:8080,NO USO,NUEVO
681,134.119.205.248:8080,NO USO,NUEVO
682,134.119.205.250:8080,NO USO,NUEVO
683,134.119.205.251:8080,NO USO,NUEVO
684,134.119.205.252:8080,NO USO,NUEVO
685,134.119.205.253:8080,NO USO,NUEVO
686,134.119.205.254:8080,NO USO,NUEVO
687,134.119.207.10:8080,NO USO,NUEVO
688,134.119.207.12:8080,NO USO,NUEVO
689,134.119.207.13:8080,NO USO,NUEVO
690,134.119.207.14:8080,NO USO,NUEVO
691,134.119.207.2:8080,NO USO,NUEVO
692,134.119.207.3:8080,NO USO,NUEVO
693,134.119.207.4:8080,NO USO,NUEVO
694,134.119.207.5:8080,NO USO,NUEVO
695,134.119.207.6:8080,NO USO,NUEVO
696,134.119.207.7:8080,NO USO,NUEVO
697,134.119.207.9:8080,NO USO,NUEVO
698,134.119.214.196:1080,NO USO,NUEVO
699,134.119.214.196:8080,NO USO,NUEVO
700,134.119.214.197:1080,NO USO,NUEVO
701,134.119.214.197:8080,NO USO,NUEVO
702,134.119.214.199:8080,NO USO,NUEVO
703,134.119.214.200:8080,NO USO,NUEVO
704,134.119.214.201:1080,NO USO,NUEVO
705,134.119.214.201:8080,NO USO,NUEVO
706,134.119.214.202:1080,NO USO,NUEVO
707,134.119.214.205:8080,NO USO,NUEVO
708,134.119.222.226:1080,NO USO,NUEVO
709,134.119.222.227:1080,NO USO,NUEVO
710,134.119.222.228:1080,NO USO,NUEVO
711,134.119.222.229:1080,NO USO,NUEVO
712,134.119.222.230:1080,NO USO,NUEVO
713,134.119.222.233:1080,NO USO,NUEVO
714,134.119.222.234:1080,NO USO,NUEVO
715,134.119.222.237:1080,NO USO,NUEVO
716,134.119.222.238:1080,NO USO,NUEVO
717,134.119.222.243:1080,NO USO,NUEVO
718,134.119.222.243:8080,NO USO,NUEVO
719,134.119.222.246:1080,NO USO,NUEVO
720,134.119.222.249:8080,NO USO,NUEVO
721,134.175.108.207:1080,NO USO,NUEVO
722,134.175.125.219:1080,NO USO,NUEVO
723,134.175.130.14:1080,NO USO,NUEVO
724,134.175.144.157:1080,NO USO,NUEVO
725,134.175.194.82:1080,NO USO,NUEVO
726,134.175.208.208:1080,NO USO,NUEVO
727,134.19.218.94:3129,NO USO,NUEVO
728,134.209.10.151:8080,NO USO,NUEVO
729,134.209.108.154:31330,NO USO,NUEVO
730,134.209.119.225:8080,NO USO,NUEVO
731,134.209.13.153:8080,NO USO,NUEVO
732,134.209.13.16:8080,NO USO,NUEVO
733,134.209.230.82:8080,NO USO,NUEVO
734,134.209.39.128:3128,NO USO,NUEVO
735,134.236.16.146:8080,NO USO,NUEVO
736,134.35.199.191:8080,NO USO,NUEVO
737,134.35.240.54:8080,NO USO,NUEVO
738,134.35.37.110:8080,NO USO,NUEVO
739,137.255.5.142:8080,NO USO,NUEVO
740,137.59.163.170:8080,NO USO,NUEVO
741,138.0.230.49:63141,NO USO,NUEVO
742,138.0.89.132:61473,NO USO,NUEVO
743,138.0.89.139:59908,NO USO,NUEVO
744,138.0.89.189:51285,NO USO,NUEVO
745,138.117.115.77:8080,NO USO,NUEVO
746,138.121.32.26:23500,NO USO,NUEVO
747,138.122.51.68:37207,NO USO,NUEVO
748,138.122.51.87:3128,NO USO,NUEVO
749,138.128.242.195:8138,NO USO,NUEVO
750,138.186.200.21:8080,NO USO,NUEVO
751,138.186.23.3:53281,NO USO,NUEVO
752,138.186.23.70:53281,NO USO,NUEVO
753,138.197.128.33:8080,NO USO,NUEVO
754,138.197.208.221:8080,NO USO,NUEVO
755,138.255.156.20:8080,NO USO,NUEVO
756,138.255.156.3:8080,NO USO,NUEVO
757,138.255.185.124:8080,NO USO,NUEVO
758,138.36.106.251:42651,NO USO,NUEVO
759,138.59.148.69:8080,NO USO,NUEVO
760,138.59.247.229:39705,NO USO,NUEVO
761,138.59.80.77:63141,NO USO,NUEVO
762,138.99.93.238:53281,NO USO,NUEVO
763,139.0.229.183:8080,NO USO,NUEVO
764,139.194.67.217:8080,NO USO,NUEVO
765,139.196.22.147:3128,NO USO,NUEVO
766,139.224.187.136:3128,NO USO,NUEVO
767,139.255.113.250:41677,NO USO,NUEVO
768,139.255.40.130:8080,NO USO,NUEVO
769,139.255.87.234:41882,NO USO,NUEVO
770,139.255.94.81:53281,NO USO,NUEVO
771,139.5.132.245:8080,NO USO,NUEVO
772,139.5.71.80:23500,NO USO,NUEVO
773,139.99.6.142:3128,NO USO,NUEVO
774,14.102.188.31:8080,NO USO,NUEVO
775,14.102.44.136:30311,NO USO,NUEVO
776,14.139.59.217:80,NO USO,NUEVO
777,14.139.59.222:80,NO USO,NUEVO
778,14.139.60.242:80,NO USO,NUEVO
779,14.139.63.147:80,NO USO,NUEVO
780,14.142.122.134:8080,NO USO,NUEVO
781,14.143.30.202:23500,NO USO,NUEVO
782,14.207.27.113:8080,NO USO,NUEVO
783,14.207.28.80:8080,NO USO,NUEVO
784,14.207.31.180:3128,NO USO,NUEVO
785,14.207.37.109:8080,NO USO,NUEVO
786,14.207.37.241:3128,NO USO,NUEVO
787,14.207.38.62:8080,NO USO,NUEVO
788,14.207.4.115:8080,NO USO,NUEVO
789,14.215.224.254:3128,NO USO,NUEVO
790,140.133.76.200:80,NO USO,NUEVO
791,140.143.142.200:1080,NO USO,NUEVO
792,140.211.15.75:80,NO USO,NUEVO
793,140.211.166.9:80,NO USO,NUEVO
794,141.0.11.241:80,NO USO,NUEVO
795,141.0.11.243:80,NO USO,NUEVO
796,141.0.11.244:80,NO USO,NUEVO
797,141.0.11.250:80,NO USO,NUEVO
798,141.0.11.253:80,NO USO,NUEVO
799,141.0.11.254:80,NO USO,NUEVO
800,141.0.8.24:80,NO USO,NUEVO
801,141.0.8.240:80,NO USO,NUEVO
802,141.0.8.95:80,NO USO,NUEVO
803,141.0.8.96:80,NO USO,NUEVO
804,141.0.9.176:80,NO USO,NUEVO
805,141.000.11.253:80,NO USO,NUEVO
806,141.101.236.49:61853,NO USO,NUEVO
807,142.165.167.117:53281,NO USO,NUEVO
808,142.234.200.80:808,NO USO,NUEVO
809,142.93.128.158:8080,NO USO,NUEVO
810,142.93.132.193:8080,NO USO,NUEVO
811,142.93.132.238:8080,NO USO,NUEVO
812,142.93.134.194:3128,NO USO,NUEVO
813,142.93.134.194:8888,NO USO,NUEVO
814,142.93.195.94:8080,NO USO,NUEVO
815,142.93.34.45:3128,NO USO,NUEVO
816,142.93.37.75:8080,NO USO,NUEVO
817,142.93.63.115:8080,NO USO,NUEVO
818,143.0.189.33:8080,NO USO,NUEVO
819,143.137.149.9:48098,NO USO,NUEVO
820,143.202.73.147:20183,NO USO,NUEVO
821,144.123.5.178:1080,NO USO,NUEVO
822,144.202.3.139:10336,NO USO,NUEVO
823,144.202.3.139:10542,NO USO,NUEVO
824,144.202.3.139:8021,NO USO,NUEVO
825,144.202.3.139:8374,NO USO,NUEVO
826,144.202.3.139:8508,NO USO,NUEVO
827,144.202.3.139:9416,NO USO,NUEVO
828,144.217.229.152:1080,NO USO,NUEVO
829,144.217.229.153:1080,NO USO,NUEVO
830,144.217.229.154:1080,NO USO,NUEVO
831,144.217.229.155:1080,NO USO,NUEVO
832,144.217.229.156:1080,NO USO,NUEVO
833,144.217.229.157:1080,NO USO,NUEVO
834,144.217.229.158:1080,NO USO,NUEVO
835,144.217.229.159:1080,NO USO,NUEVO
836,144.217.68.210:1080,NO USO,NUEVO
837,144.217.69.149:1080,NO USO,NUEVO
838,144.217.69.152:1080,NO USO,NUEVO
839,144.217.74.227:1080,NO USO,NUEVO
840,144.217.75.162:1080,NO USO,NUEVO
841,144.217.86.131:3128,NO USO,NUEVO
842,145.239.119.165:443,NO USO,NUEVO
843,145.239.119.165:8080,NO USO,NUEVO
844,145.239.169.40:1080,NO USO,NUEVO
845,145.239.169.41:1080,NO USO,NUEVO
846,145.239.169.42:1080,NO USO,NUEVO
847,145.239.169.43:1080,NO USO,NUEVO
848,145.239.169.44:1080,NO USO,NUEVO
849,145.239.169.45:1080,NO USO,NUEVO
850,145.239.169.46:1080,NO USO,NUEVO
851,145.239.169.46:8080,NO USO,NUEVO
852,145.239.169.47:1080,NO USO,NUEVO
853,145.239.87.173:3128,NO USO,NUEVO
854,146.185.135.27:8080,NO USO,NUEVO
855,147.91.111.133:55954,NO USO,NUEVO
856,148.103.8.13:8080,NO USO,NUEVO
857,148.217.94.54:3128,NO USO,NUEVO
858,148.70.31.202:1080,NO USO,NUEVO
859,149.200.102.126:8080,NO USO,NUEVO
860,149.56.102.220:3128,NO USO,NUEVO
861,149.56.46.36:8080,NO USO,NUEVO
862,150.107.137.109:8080,NO USO,NUEVO
863,150.109.118.144:1080,NO USO,NUEVO
864,150.109.21.218:1080,NO USO,NUEVO
865,150.109.23.38:1080,NO USO,NUEVO
866,150.109.67.52:1080,NO USO,NUEVO
867,150.129.56.138:31111,NO USO,NUEVO
868,151.106.10.101:1080,NO USO,NUEVO
869,151.106.10.103:1080,NO USO,NUEVO
870,151.106.10.106:1080,NO USO,NUEVO
871,151.106.10.107:8080,NO USO,NUEVO
872,151.106.10.108:8080,NO USO,NUEVO
873,151.106.10.109:1080,NO USO,NUEVO
874,151.106.10.50:1080,NO USO,NUEVO
875,151.106.10.50:8080,NO USO,NUEVO
876,151.106.10.51:1080,NO USO,NUEVO
877,151.106.10.52:1080,NO USO,NUEVO
878,151.106.10.53:1080,NO USO,NUEVO
879,151.106.10.54:1080,NO USO,NUEVO
880,151.106.10.55:1080,NO USO,NUEVO
881,151.106.10.57:1080,NO USO,NUEVO
882,151.106.10.58:1080,NO USO,NUEVO
883,151.106.10.59:1080,NO USO,NUEVO
884,151.106.10.60:1080,NO USO,NUEVO
885,151.106.10.61:1080,NO USO,NUEVO
886,151.106.10.62:1080,NO USO,NUEVO
887,151.106.10.99:1080,NO USO,NUEVO
888,151.106.10.99:8080,NO USO,NUEVO
889,151.106.8.228:1080,NO USO,NUEVO
890,151.106.8.228:8080,NO USO,NUEVO
891,151.106.8.230:1080,NO USO,NUEVO
892,151.106.8.232:1080,NO USO,NUEVO
893,151.106.8.232:8080,NO USO,NUEVO
894,151.106.8.234:8080,NO USO,NUEVO
895,151.80.36.115:1080,NO USO,NUEVO
896,152.204.128.46:56895,NO USO,NUEVO
897,153.232.156.201:8080,NO USO,NUEVO
898,154.0.4.18:8080,NO USO,NUEVO
899,154.117.144.251:8080,NO USO,NUEVO
900,154.118.52.173:39259,NO USO,NUEVO
901,154.118.54.203:8080,NO USO,NUEVO
902,154.127.32.245:60020,NO USO,NUEVO
903,154.127.32.89:60020,NO USO,NUEVO
904,154.127.36.134:8080,NO USO,NUEVO
905,154.65.93.123:53281,NO USO,NUEVO
906,154.66.109.110:49818,NO USO,NUEVO
907,154.72.197.106:41209,NO USO,NUEVO
908,154.72.86.243:51966,NO USO,NUEVO
909,154.73.65.11:41451,NO USO,NUEVO
910,154.73.66.38:8080,NO USO,NUEVO
911,155.133.41.50:8080,NO USO,NUEVO
912,157.100.53.125:8080,NO USO,NUEVO
913,157.230.137.96:3128,NO USO,NUEVO
914,157.230.150.101:8080,NO USO,NUEVO
915,157.230.177.39:3128,NO USO,NUEVO
916,157.230.243.138:8080,NO USO,NUEVO
917,157.230.243.143:80,NO USO,NUEVO
918,157.230.243.143:8080,NO USO,NUEVO
919,157.230.250.11:3128,NO USO,NUEVO
920,157.230.251.25:8080,NO USO,NUEVO
921,157.230.253.14:8080,NO USO,NUEVO
922,157.230.33.37:1111,NO USO,NUEVO
923,157.230.37.104:8000,NO USO,NUEVO
924,157.230.45.121:1111,NO USO,NUEVO
925,157.230.8.128:8080,NO USO,NUEVO
926,157.230.90.113:8080,NO USO,NUEVO
927,158.46.43.144:39120,NO USO,NUEVO
928,158.58.133.13:21213,NO USO,NUEVO
929,158.69.104.192:1080,NO USO,NUEVO
930,158.69.104.193:1080,NO USO,NUEVO
931,158.69.104.194:1080,NO USO,NUEVO
932,158.69.104.195:1080,NO USO,NUEVO
933,158.69.104.196:1080,NO USO,NUEVO
934,158.69.104.197:1080,NO USO,NUEVO
935,158.69.104.198:1080,NO USO,NUEVO
936,158.69.104.199:1080,NO USO,NUEVO
937,158.69.138.10:1080,NO USO,NUEVO
938,158.69.138.12:1080,NO USO,NUEVO
939,158.69.138.13:1080,NO USO,NUEVO
940,158.69.138.14:1080,NO USO,NUEVO
941,158.69.138.15:1080,NO USO,NUEVO
942,158.69.138.8:1080,NO USO,NUEVO
943,158.69.138.9:1080,NO USO,NUEVO
944,159.16.106.110:80,NO USO,NUEVO
945,159.16.106.110:8080,NO USO,NUEVO
946,159.192.253.23:8080,NO USO,NUEVO
947,159.203.19.216:8080,NO USO,NUEVO
948,159.203.65.214:3128,NO USO,NUEVO
949,159.203.65.214:8080,NO USO,NUEVO
950,159.224.169.115:57616,NO USO,NUEVO
951,159.224.226.164:33803,NO USO,NUEVO
952,159.224.73.208:23500,NO USO,NUEVO
953,159.226.140.15:3128,NO USO,NUEVO
954,159.226.168.11:80,NO USO,NUEVO
955,159.255.163.67:59967,NO USO,NUEVO
956,159.65.0.216:8080,NO USO,NUEVO
957,159.65.1.119:8080,NO USO,NUEVO
958,159.65.1.242:8080,NO USO,NUEVO
959,159.65.10.101:8080,NO USO,NUEVO
960,159.65.13.195:8080,NO USO,NUEVO
961,159.65.130.145:8080,NO USO,NUEVO
962,159.65.131.156:8181,NO USO,NUEVO
963,159.65.139.141:8181,NO USO,NUEVO
964,159.65.139.221:8181,NO USO,NUEVO
965,159.65.14.234:8080,NO USO,NUEVO
966,159.65.14.95:8080,NO USO,NUEVO
967,159.65.141.5:8080,NO USO,NUEVO
968,159.65.186.239:3128,NO USO,NUEVO
969,159.65.204.30:8080,NO USO,NUEVO
970,159.65.205.44:8080,NO USO,NUEVO
971,159.65.229.150:8080,NO USO,NUEVO
972,159.65.8.157:3128,NO USO,NUEVO
973,159.65.92.98:8080,NO USO,NUEVO
974,159.89.119.45:8080,NO USO,NUEVO
975,159.89.198.40:8080,NO USO,NUEVO
976,160.113.15.12:8080,NO USO,NUEVO
977,160.119.129.42:34668,NO USO,NUEVO
978,160.16.216.195:80,NO USO,NUEVO
979,160.19.245.62:47949,NO USO,NUEVO
980,160.19.246.241:61942,NO USO,NUEVO
981,160.226.215.88:8080,NO USO,NUEVO
982,160.238.176.177:8080,NO USO,NUEVO
983,160.238.176.53:8080,NO USO,NUEVO
984,162.212.211.173:8080,NO USO,NUEVO
985,162.243.102.207:3128,NO USO,NUEVO
986,162.248.247.153:32592,NO USO,NUEVO
987,163.121.187.181:8080,NO USO,NUEVO
988,163.153.214.50:8080,NO USO,NUEVO
989,163.172.109.132:65420,NO USO,NUEVO
990,163.172.215.202:3128,NO USO,NUEVO
991,163.172.86.172:8080,NO USO,NUEVO
992,163.204.240.15:9999,NO USO,NUEVO
993,163.204.241.42:9999,NO USO,NUEVO
994,163.204.242.13:9999,NO USO,NUEVO
995,163.204.242.183:9999,NO USO,NUEVO
996,163.204.244.223:9999,NO USO,NUEVO
997,163.204.245.154:9999,NO USO,NUEVO
998,163.204.246.154:9999,NO USO,NUEVO
999,163.204.246.50:9999,NO USO,NUEVO
1000,163.53.151.25:51338,NO USO,NUEVO
1001,163.53.206.145:8080,NO USO,NUEVO
1002,163.53.209.7:35278,NO USO,NUEVO
1003,164.160.141.141:8080,NO USO,NUEVO
1004,164.163.232.170:49615,NO USO,NUEVO
1005,164.163.52.247:8080,NO USO,NUEVO
1006,164.39.202.75:53281,NO USO,NUEVO
1007,165.138.11.180:8080,NO USO,NUEVO
1008,165.138.225.250:8080,NO USO,NUEVO
1009,165.138.85.30:8080,NO USO,NUEVO
1010,165.227.35.172:8080,NO USO,NUEVO
1011,165.227.42.21:8080,NO USO,NUEVO
1012,165.234.102.177:8080,NO USO,NUEVO
1013,165.73.128.209:56975,NO USO,NUEVO
1014,166.140.225.225:40064,NO USO,NUEVO
1015,167.179.4.134:8080,NO USO,NUEVO
1016,167.249.249.110:41302,NO USO,NUEVO
1017,167.250.65.246:8080,NO USO,NUEVO
1018,167.99.167.146:8080,NO USO,NUEVO
1019,167.99.197.24:8080,NO USO,NUEVO
1020,167.99.68.138:8080,NO USO,NUEVO
1021,167.99.7.198:8080,NO USO,NUEVO
1022,167.99.75.117:8080,NO USO,NUEVO
1023,167.99.76.184:8080,NO USO,NUEVO
1024,168.121.107.34:33965,NO USO,NUEVO
1025,168.121.135.1:42257,NO USO,NUEVO
1026,168.150.127.44:1080,NO USO,NUEVO
1027,168.181.168.23:53281,NO USO,NUEVO
1028,168.181.61.50:8080,NO USO,NUEVO
1029,168.194.88.152:51134,NO USO,NUEVO
1030,168.196.223.74:8080,NO USO,NUEVO
1031,168.227.54.10:8080,NO USO,NUEVO
1032,168.227.66.211:8080,NO USO,NUEVO
1033,168.228.136.2:8080,NO USO,NUEVO
1034,168.228.192.13:55619,NO USO,NUEVO
1035,168.228.204.253:80,NO USO,NUEVO
1036,168.90.123.7:8080,NO USO,NUEVO
1037,169.0.91.30:8888,NO USO,NUEVO
1038,169.159.132.30:8080,NO USO,NUEVO
1039,169.239.188.58:48807,NO USO,NUEVO
1040,169.239.45.37:8080,NO USO,NUEVO
1041,169.255.75.75:8080,NO USO,NUEVO
1042,170.0.104.107:60337,NO USO,NUEVO
1043,170.185.232.207:8088,NO USO,NUEVO
1044,170.244.105.129:53281,NO USO,NUEVO
1045,170.79.16.19:8080,NO USO,NUEVO
1046,170.79.89.22:999,NO USO,NUEVO
1047,170.84.70.3:49462,NO USO,NUEVO
1048,171.100.29.202:8080,NO USO,NUEVO
1049,171.25.164.123:55253,NO USO,NUEVO
1050,171.255.192.118:8080,NO USO,NUEVO
1051,171.4.90.119:8080,NO USO,NUEVO
1052,171.80.153.139:9999,NO USO,NUEVO
1053,171.83.164.25:9999,NO USO,NUEVO
1054,171.83.164.64:9999,NO USO,NUEVO
1055,171.83.166.176:9999,NO USO,NUEVO
1056,171.83.167.213:9999,NO USO,NUEVO
1057,172.105.204.71:31330,NO USO,NUEVO
1058,173.249.35.163:10010,NO USO,NUEVO
1059,173.249.35.163:1448,NO USO,NUEVO
1060,173.249.43.105:3128,NO USO,NUEVO
1061,174.136.111.210:8080,NO USO,NUEVO
1062,174.142.38.193:80,NO USO,NUEVO
1063,174.142.38.196:80,NO USO,NUEVO
1064,174.142.39.41:80,NO USO,NUEVO
1065,174.78.222.139:8080,NO USO,NUEVO
1066,175.103.42.147:8080,NO USO,NUEVO
1067,175.106.15.15:8181,NO USO,NUEVO
1068,175.158.58.192:8080,NO USO,NUEVO
1069,175.29.195.22:3128,NO USO,NUEVO
1070,176.106.229.51:8080,NO USO,NUEVO
1071,176.110.157.29:8080,NO USO,NUEVO
1072,176.113.127.10:33990,NO USO,NUEVO
1073,176.113.19.87:33270,NO USO,NUEVO
1074,176.114.129.206:44814,NO USO,NUEVO
1075,176.120.33.107:8080,NO USO,NUEVO
1076,176.196.225.22:46988,NO USO,NUEVO
1077,176.196.254.206:31749,NO USO,NUEVO
1078,176.196.90.135:55638,NO USO,NUEVO
1079,176.212.191.179:8080,NO USO,NUEVO
1080,176.215.1.108:60339,NO USO,NUEVO
1081,176.215.197.50:48250,NO USO,NUEVO
1082,176.235.170.182:45000,NO USO,NUEVO
1083,176.56.107.65:45441,NO USO,NUEVO
1084,176.56.236.158:3128,NO USO,NUEVO
1085,176.62.183.200:8080,NO USO,NUEVO
1086,176.63.205.248:43495,NO USO,NUEVO
1087,176.98.76.203:58416,NO USO,NUEVO
1088,176.98.76.210:37951,NO USO,NUEVO
1089,177.10.163.7:8080,NO USO,NUEVO
1090,177.101.122.178:20183,NO USO,NUEVO
1091,177.103.186.7:59254,NO USO,NUEVO
1092,177.103.223.155:3128,NO USO,NUEVO
1093,177.103.236.41:3128,NO USO,NUEVO
1094,177.125.119.5:8080,NO USO,NUEVO
1095,177.135.114.164:3128,NO USO,NUEVO
1096,177.154.16.75:8080,NO USO,NUEVO
1097,177.184.58.186:8080,NO USO,NUEVO
1098,177.184.58.81:8080,NO USO,NUEVO
1099,177.184.63.220:8080,NO USO,NUEVO
1100,177.185.156.241:8080,NO USO,NUEVO
1101,177.200.83.218:38565,NO USO,NUEVO
1102,177.206.163.51:8080,NO USO,NUEVO
1103,177.207.141.84:8080,NO USO,NUEVO
1104,177.22.91.211:20183,NO USO,NUEVO
1105,177.241.244.214:8080,NO USO,NUEVO
1106,177.36.42.92:8080,NO USO,NUEVO
1107,177.36.56.74:20183,NO USO,NUEVO
1108,177.37.199.195:57447,NO USO,NUEVO
1109,177.38.69.117:8080,NO USO,NUEVO
1110,177.46.147.57:37510,NO USO,NUEVO
1111,177.46.147.94:44883,NO USO,NUEVO
1112,177.66.255.140:44675,NO USO,NUEVO
1113,177.66.61.115:8080,NO USO,NUEVO
1114,177.69.237.210:8080,NO USO,NUEVO
1115,177.71.188.169:3128,NO USO,NUEVO
1116,177.73.180.234:8080,NO USO,NUEVO
1117,177.73.50.182:8080,NO USO,NUEVO
1118,177.73.53.193:8080,NO USO,NUEVO
1119,177.75.143.211:35955,NO USO,NUEVO
1120,177.75.86.49:20183,NO USO,NUEVO
1121,177.8.113.61:36380,NO USO,NUEVO
1122,177.8.216.114:8080,NO USO,NUEVO
1123,177.85.112.17:58563,NO USO,NUEVO
1124,177.85.114.210:3128,NO USO,NUEVO
1125,177.85.117.54:39215,NO USO,NUEVO
1126,177.86.24.194:8080,NO USO,NUEVO
1127,177.92.17.50:20183,NO USO,NUEVO
1128,177.92.20.182:63141,NO USO,NUEVO
1129,178.128.114.244:3128,NO USO,NUEVO
1130,178.128.16.51:8080,NO USO,NUEVO
1131,178.128.162.132:8080,NO USO,NUEVO
1132,178.128.174.206:3128,NO USO,NUEVO
1133,178.128.18.81:8080,NO USO,NUEVO
1134,178.128.19.37:8080,NO USO,NUEVO
1135,178.128.208.62:8080,NO USO,NUEVO
1136,178.128.222.29:3128,NO USO,NUEVO
1137,178.128.222.29:8080,NO USO,NUEVO
1138,178.128.57.218:8080,NO USO,NUEVO
1139,178.128.61.83:8080,NO USO,NUEVO
1140,178.132.220.241:8080,NO USO,NUEVO
1141,178.132.92.189:55135,NO USO,NUEVO
1142,178.136.195.170:33315,NO USO,NUEVO
1143,178.141.249.246:8081,NO USO,NUEVO
1144,178.165.103.188:34542,NO USO,NUEVO
1145,178.17.226.78:30252,NO USO,NUEVO
1146,178.17.226.94:8080,NO USO,NUEVO
1147,178.170.181.96:59296,NO USO,NUEVO
1148,178.175.247.81:8080,NO USO,NUEVO
1149,178.182.228.69:35482,NO USO,NUEVO
1150,178.20.38.25:8080,NO USO,NUEVO
1151,178.210.213.77:3128,NO USO,NUEVO
1152,178.219.123.145:8080,NO USO,NUEVO
1153,178.219.183.163:8080,NO USO,NUEVO
1154,178.234.182.142:8080,NO USO,NUEVO
1155,178.239.144.16:8080,NO USO,NUEVO
1156,178.32.80.232:1080,NO USO,NUEVO
1157,178.32.80.233:1080,NO USO,NUEVO
