,CADENA,ESTADO,SITUACION
583,118.174.234.21:56768,NO USO,NUEVO
584,118.174.255.107:8080,NO USO,NUEVO
585,118.174.255.7:39249,NO USO,NUEVO
586,118.174.65.140:35803,NO USO,NUEVO
587,118.175.136.82:42842,NO USO,NUEVO
588,118.175.176.129:31009,NO USO,NUEVO
589,118.175.187.34:41812,NO USO,NUEVO
590,118.175.200.166:8080,NO USO,NUEVO
591,118.175.207.215:43557,NO USO,NUEVO
592,118.175.207.25:38325,NO USO,NUEVO
593,118.175.226.30:44552,NO USO,NUEVO
594,118.175.93.148:33320,NO USO,NUEVO
595,118.175.93.157:49498,NO USO,NUEVO
596,118.175.93.68:34152,NO USO,NUEVO
597,118.175.93.69:54242,NO USO,NUEVO
598,118.175.93.73:59897,NO USO,NUEVO
599,118.175.93.76:51919,NO USO,NUEVO
600,118.175.93.96:47121,NO USO,NUEVO
601,118.190.94.224:9001,NO USO,NUEVO
602,118.190.94.254:9001,NO USO,NUEVO
603,118.190.95.35:9001,NO USO,NUEVO
604,118.190.95.43:9001,NO USO,NUEVO
605,118.216.130.216:3128,NO USO,NUEVO
606,118.24.101.16:3128,NO USO,NUEVO
607,118.24.151.76:8118,NO USO,NUEVO
608,118.25.104.254:1080,NO USO,NUEVO
609,118.25.229.21:1080,NO USO,NUEVO
610,118.70.116.227:61651,NO USO,NUEVO
611,118.70.79.122:8080,NO USO,NUEVO
612,118.89.55.154:3128,NO USO,NUEVO
613,118.97.191.162:8080,NO USO,NUEVO
614,118.97.47.248:53281,NO USO,NUEVO
615,118.97.53.99:51072,NO USO,NUEVO
616,118.97.87.186:8080,NO USO,NUEVO
617,118.99.100.68:8080,NO USO,NUEVO
618,118.99.102.244:8080,NO USO,NUEVO
619,118.99.103.145:8080,NO USO,NUEVO
620,118.99.113.14:3128,NO USO,NUEVO
621,119.110.66.69:63141,NO USO,NUEVO
622,119.15.103.114:38341,NO USO,NUEVO
623,119.15.155.158:8080,NO USO,NUEVO
624,119.15.90.178:8080,NO USO,NUEVO
625,119.15.94.150:8080,NO USO,NUEVO
626,119.23.203.100:3128,NO USO,NUEVO
627,119.235.16.242:8080,NO USO,NUEVO
628,119.235.27.118:8080,NO USO,NUEVO
629,119.235.53.135:34304,NO USO,NUEVO
630,119.235.54.3:8080,NO USO,NUEVO
631,119.252.162.90:3128,NO USO,NUEVO
632,119.28.118.116:1080,NO USO,NUEVO
633,119.28.119.119:1080,NO USO,NUEVO
634,119.28.182.246:443,NO USO,NUEVO
635,119.28.21.144:8080,NO USO,NUEVO
636,119.28.23.25:1080,NO USO,NUEVO
637,119.29.110.198:1080,NO USO,NUEVO
638,119.40.95.122:34897,NO USO,NUEVO
639,119.48.180.28:9999,NO USO,NUEVO
640,119.57.105.25:53281,NO USO,NUEVO
641,119.57.108.53:53281,NO USO,NUEVO
642,119.57.108.73:53281,NO USO,NUEVO
643,119.76.132.25:8080,NO USO,NUEVO
644,119.82.251.250:61817,NO USO,NUEVO
645,119.82.252.1:45959,NO USO,NUEVO
646,119.82.252.41:33800,NO USO,NUEVO
647,119.82.253.155:55793,NO USO,NUEVO
648,119.82.253.200:58341,NO USO,NUEVO
649,119.82.253.210:52734,NO USO,NUEVO
650,119.82.253.66:58918,NO USO,NUEVO
651,119.93.235.205:41731,NO USO,NUEVO
652,12.17.238.2:8080,NO USO,NUEVO
653,12.189.125.134:8080,NO USO,NUEVO
654,12.228.207.66:8181,NO USO,NUEVO
655,12.239.214.4:8080,NO USO,NUEVO
656,120.131.9.254:1080,NO USO,NUEVO
657,120.194.42.157:38185,NO USO,NUEVO
658,120.237.156.43:8088,NO USO,NUEVO
659,120.26.199.103:8118,NO USO,NUEVO
660,120.29.124.131:8080,NO USO,NUEVO
661,120.29.157.252:80,NO USO,NUEVO
662,120.79.34.29:80,NO USO,NUEVO
663,121.13.252.62:41564,NO USO,NUEVO
664,121.136.10.140:8080,NO USO,NUEVO
665,121.139.218.165:31409,NO USO,NUEVO
666,121.165.242.23:80,NO USO,NUEVO
667,121.165.242.23:8080,NO USO,NUEVO
668,121.69.37.6:9999,NO USO,NUEVO
669,122.117.190.229:57876,NO USO,NUEVO
670,122.129.108.107:46454,NO USO,NUEVO
671,122.166.166.210:8080,NO USO,NUEVO
672,122.226.135.89:808,NO USO,NUEVO
673,122.49.112.2:38592,NO USO,NUEVO
674,122.54.65.150:8080,NO USO,NUEVO
675,123.103.13.79:80,NO USO,NUEVO
676,123.108.201.26:61280,NO USO,NUEVO
677,123.16.188.2:56698,NO USO,NUEVO
678,123.200.7.98:8080,NO USO,NUEVO
679,123.206.20.153:1080,NO USO,NUEVO
680,123.206.200.183:1080,NO USO,NUEVO
681,123.206.212.27:1080,NO USO,NUEVO
682,123.206.46.252:1080,NO USO,NUEVO
683,123.206.60.139:1080,NO USO,NUEVO
684,123.206.67.183:1080,NO USO,NUEVO
685,123.207.217.179:1080,NO USO,NUEVO
686,123.231.251.194:3128,NO USO,NUEVO
687,123.31.47.8:3128,NO USO,NUEVO
688,123.49.51.42:55124,NO USO,NUEVO
689,123.49.51.90:40881,NO USO,NUEVO
690,123.49.53.210:8080,NO USO,NUEVO
691,123.57.182.206:808,NO USO,NUEVO
692,123.57.61.38:8118,NO USO,NUEVO
693,124.122.8.218:8080,NO USO,NUEVO
694,124.124.99.210:3128,NO USO,NUEVO
695,124.146.182.14:80,NO USO,NUEVO
696,124.146.182.249:80,NO USO,NUEVO
697,124.158.163.154:8080,NO USO,NUEVO
698,124.158.164.195:8080,NO USO,NUEVO
699,124.158.167.74:8080,NO USO,NUEVO
700,124.160.56.76:57651,NO USO,NUEVO
701,124.167.248.230:3128,NO USO,NUEVO
702,124.167.36.240:80,NO USO,NUEVO
703,124.192.106.247:3128,NO USO,NUEVO
704,124.205.143.213:41372,NO USO,NUEVO
705,124.205.155.150:9090,NO USO,NUEVO
706,124.248.191.191:8080,NO USO,NUEVO
707,124.41.196.13:46916,NO USO,NUEVO
708,124.41.211.132:42002,NO USO,NUEVO
709,124.41.211.231:58637,NO USO,NUEVO
710,124.41.211.32:31660,NO USO,NUEVO
711,124.41.211.40:52494,NO USO,NUEVO
712,124.41.211.52:32966,NO USO,NUEVO
713,124.41.213.122:55416,NO USO,NUEVO
714,124.41.213.211:40524,NO USO,NUEVO
715,124.41.213.44:53931,NO USO,NUEVO
716,124.41.214.113:8080,NO USO,NUEVO
717,124.41.240.226:8080,NO USO,NUEVO
718,124.93.201.59:42672,NO USO,NUEVO
719,125.126.209.12:9999,NO USO,NUEVO
720,125.162.36.87:56078,NO USO,NUEVO
721,125.162.44.139:3128,NO USO,NUEVO
722,125.164.5.190:8080,NO USO,NUEVO
723,125.209.78.118:8080,NO USO,NUEVO
724,125.21.43.122:8080,NO USO,NUEVO
725,125.25.165.9:59615,NO USO,NUEVO
726,125.25.45.181:8080,NO USO,NUEVO
727,125.25.45.7:59104,NO USO,NUEVO
728,125.25.57.254:55678,NO USO,NUEVO
729,125.25.57.40:8080,NO USO,NUEVO
730,125.26.108.12:48953,NO USO,NUEVO
731,125.26.7.11:36082,NO USO,NUEVO
732,125.26.7.124:61642,NO USO,NUEVO
733,125.26.7.242:47284,NO USO,NUEVO
734,125.26.7.85:54888,NO USO,NUEVO
735,125.26.99.149:56359,NO USO,NUEVO
736,125.26.99.178:30703,NO USO,NUEVO
737,125.27.179.88:36127,NO USO,NUEVO
738,125.27.251.208:56261,NO USO,NUEVO
739,125.53.25.135:80,NO USO,NUEVO
740,125.99.100.193:40390,NO USO,NUEVO
741,128.0.179.234:41258,NO USO,NUEVO
742,128.1.49.139:3128,NO USO,NUEVO
743,128.197.253.166:3128,NO USO,NUEVO
744,128.197.41.42:80,NO USO,NUEVO
745,128.199.136.197:31330,NO USO,NUEVO
746,128.199.147.208:31330,NO USO,NUEVO
747,128.199.152.169:31330,NO USO,NUEVO
748,128.199.155.214:31330,NO USO,NUEVO
749,128.199.156.37:31330,NO USO,NUEVO
750,128.199.161.153:80,NO USO,NUEVO
751,128.199.168.132:31330,NO USO,NUEVO
752,128.199.195.44:80,NO USO,NUEVO
753,128.199.226.48:80,NO USO,NUEVO
754,128.199.246.226:3128,NO USO,NUEVO
755,128.199.246.226:8080,NO USO,NUEVO
756,128.199.74.114:8080,NO USO,NUEVO
757,128.199.75.80:8080,NO USO,NUEVO
758,128.199.80.51:8080,NO USO,NUEVO
759,128.201.77.110:8080,NO USO,NUEVO
760,129.204.28.105:1080,NO USO,NUEVO
761,129.204.56.121:3128,NO USO,NUEVO
762,129.204.8.118:3128,NO USO,NUEVO
763,129.204.89.63:1080,NO USO,NUEVO
764,13.115.245.214:9000,NO USO,NUEVO
765,13.127.58.25:3128,NO USO,NUEVO
766,13.250.174.96:3128,NO USO,NUEVO
767,13.59.204.18:3128,NO USO,NUEVO
768,130.193.124.184:56955,NO USO,NUEVO
769,131.0.226.193:8080,NO USO,NUEVO
770,131.100.132.134:23500,NO USO,NUEVO
771,131.108.1.19:63141,NO USO,NUEVO
772,131.108.116.92:44949,NO USO,NUEVO
773,131.108.63.93:8080,NO USO,NUEVO
774,131.117.214.28:36808,NO USO,NUEVO
775,131.161.55.145:51505,NO USO,NUEVO
776,131.221.178.220:63141,NO USO,NUEVO
777,131.221.231.174:80,NO USO,NUEVO
778,131.221.231.82:80,NO USO,NUEVO
779,131.255.34.9:36922,NO USO,NUEVO
780,132.232.11.183:1080,NO USO,NUEVO
781,132.232.130.172:1080,NO USO,NUEVO
782,132.232.174.85:1080,NO USO,NUEVO
783,132.232.6.198:1080,NO USO,NUEVO
784,132.232.62.147:1080,NO USO,NUEVO
785,133.62.137.18:80,NO USO,NUEVO
786,134.0.63.134:8000,NO USO,NUEVO
787,134.119.188.149:1080,NO USO,NUEVO
788,134.119.188.149:8080,NO USO,NUEVO
789,134.119.188.151:1080,NO USO,NUEVO
790,134.119.188.151:8080,NO USO,NUEVO
791,134.119.188.152:8080,NO USO,NUEVO
792,134.119.188.153:1080,NO USO,NUEVO
793,134.119.188.153:8080,NO USO,NUEVO
794,134.119.188.154:8080,NO USO,NUEVO
795,134.119.188.155:8080,NO USO,NUEVO
796,134.119.188.157:1080,NO USO,NUEVO
797,134.119.188.158:1080,NO USO,NUEVO
798,134.119.188.158:8080,NO USO,NUEVO
799,134.119.205.162:8080,NO USO,NUEVO
800,134.119.205.163:1080,NO USO,NUEVO
801,134.119.205.163:8080,NO USO,NUEVO
802,134.119.205.164:1080,NO USO,NUEVO
803,134.119.205.165:8080,NO USO,NUEVO
804,134.119.205.166:1080,NO USO,NUEVO
805,134.119.205.167:8080,NO USO,NUEVO
806,134.119.205.168:1080,NO USO,NUEVO
807,134.119.205.168:8080,NO USO,NUEVO
808,134.119.205.169:1080,NO USO,NUEVO
809,134.119.205.169:8080,NO USO,NUEVO
810,134.119.205.170:8080,NO USO,NUEVO
811,134.119.205.171:1080,NO USO,NUEVO
812,134.119.205.171:8080,NO USO,NUEVO
813,134.119.205.172:1080,NO USO,NUEVO
814,134.119.205.172:8080,NO USO,NUEVO
815,134.119.205.173:8080,NO USO,NUEVO
816,134.119.205.174:8080,NO USO,NUEVO
817,134.119.205.242:8080,NO USO,NUEVO
818,134.119.205.243:8080,NO USO,NUEVO
819,134.119.205.244:8080,NO USO,NUEVO
820,134.119.205.245:8080,NO USO,NUEVO
821,134.119.205.246:8080,NO USO,NUEVO
822,134.119.205.247:8080,NO USO,NUEVO
823,134.119.205.248:8080,NO USO,NUEVO
824,134.119.205.249:8080,NO USO,NUEVO
825,134.119.205.250:8080,NO USO,NUEVO
826,134.119.205.252:8080,NO USO,NUEVO
827,134.119.205.254:8080,NO USO,NUEVO
828,134.119.207.10:1080,NO USO,NUEVO
829,134.119.207.10:8080,NO USO,NUEVO
830,134.119.207.11:1080,NO USO,NUEVO
831,134.119.207.11:8080,NO USO,NUEVO
832,134.119.207.12:8080,NO USO,NUEVO
833,134.119.207.13:8080,NO USO,NUEVO
834,134.119.207.14:8080,NO USO,NUEVO
835,134.119.207.4:8080,NO USO,NUEVO
836,134.119.207.5:8080,NO USO,NUEVO
837,134.119.207.7:8080,NO USO,NUEVO
838,134.119.207.8:8080,NO USO,NUEVO
839,134.119.207.9:8080,NO USO,NUEVO
840,134.119.214.194:8080,NO USO,NUEVO
841,134.119.214.195:1080,NO USO,NUEVO
842,134.119.214.195:8080,NO USO,NUEVO
843,134.119.214.196:8080,NO USO,NUEVO
844,134.119.214.197:8080,NO USO,NUEVO
845,134.119.214.198:8080,NO USO,NUEVO
846,134.119.214.199:1080,NO USO,NUEVO
847,134.119.214.199:8080,NO USO,NUEVO
848,134.119.214.200:8080,NO USO,NUEVO
849,134.119.214.201:8080,NO USO,NUEVO
850,134.119.214.204:8080,NO USO,NUEVO
851,134.119.214.205:8080,NO USO,NUEVO
852,134.119.214.206:8080,NO USO,NUEVO
853,134.119.222.226:1080,NO USO,NUEVO
854,134.119.222.227:1080,NO USO,NUEVO
855,134.119.222.228:1080,NO USO,NUEVO
856,134.119.222.229:1080,NO USO,NUEVO
857,134.119.222.230:1080,NO USO,NUEVO
858,134.119.222.231:1080,NO USO,NUEVO
859,134.119.222.233:1080,NO USO,NUEVO
860,134.119.222.234:1080,NO USO,NUEVO
861,134.119.222.237:1080,NO USO,NUEVO
862,134.119.222.238:1080,NO USO,NUEVO
863,134.119.222.243:1080,NO USO,NUEVO
864,134.119.222.243:8080,NO USO,NUEVO
865,134.119.222.246:1080,NO USO,NUEVO
866,134.119.222.247:1080,NO USO,NUEVO
867,134.119.222.247:8080,NO USO,NUEVO
868,134.119.222.251:8080,NO USO,NUEVO
869,134.119.222.252:8080,NO USO,NUEVO
870,134.119.222.254:8080,NO USO,NUEVO
871,134.175.108.207:1080,NO USO,NUEVO
872,134.175.125.219:1080,NO USO,NUEVO
873,134.175.130.14:1080,NO USO,NUEVO
874,134.175.144.157:1080,NO USO,NUEVO
875,134.175.165.114:1080,NO USO,NUEVO
876,134.175.194.82:1080,NO USO,NUEVO
877,134.175.208.208:1080,NO USO,NUEVO
878,134.19.218.94:3129,NO USO,NUEVO
879,134.209.10.151:8080,NO USO,NUEVO
880,134.209.119.225:8080,NO USO,NUEVO
881,134.209.13.153:8080,NO USO,NUEVO
882,134.209.13.16:8080,NO USO,NUEVO
883,134.209.230.82:8080,NO USO,NUEVO
884,134.209.35.23:8888,NO USO,NUEVO
885,134.209.39.128:3128,NO USO,NUEVO
886,134.209.78.171:21299,NO USO,NUEVO
887,134.209.80.237:80,NO USO,NUEVO
888,134.236.244.75:48732,NO USO,NUEVO
889,134.249.132.183:53281,NO USO,NUEVO
890,134.255.241.108:48882,NO USO,NUEVO
891,134.35.144.145:8080,NO USO,NUEVO
892,134.35.174.238:8080,NO USO,NUEVO
893,134.35.199.191:8080,NO USO,NUEVO
894,134.35.216.226:8080,NO USO,NUEVO
895,134.35.240.54:8080,NO USO,NUEVO
896,134.35.37.110:8080,NO USO,NUEVO
897,136.228.128.6:59457,NO USO,NUEVO
898,136.243.200.108:443,NO USO,NUEVO
899,137.74.109.229:3128,NO USO,NUEVO
900,138.0.209.11:33312,NO USO,NUEVO
901,138.0.229.209:33611,NO USO,NUEVO
902,138.0.230.49:63141,NO USO,NUEVO
903,138.0.89.132:61473,NO USO,NUEVO
904,138.0.89.139:59908,NO USO,NUEVO
905,138.0.89.171:42310,NO USO,NUEVO
906,138.0.89.218:31227,NO USO,NUEVO
907,138.117.115.77:8080,NO USO,NUEVO
908,138.117.84.22:8080,NO USO,NUEVO
909,138.121.155.127:61932,NO USO,NUEVO
910,138.122.51.87:3128,NO USO,NUEVO
911,138.186.23.5:46098,NO USO,NUEVO
912,138.186.23.70:53281,NO USO,NUEVO
913,138.197.128.33:8080,NO USO,NUEVO
914,138.197.208.221:8080,NO USO,NUEVO
915,138.219.133.22:8080,NO USO,NUEVO
916,138.219.139.75:8080,NO USO,NUEVO
917,138.219.223.166:3128,NO USO,NUEVO
918,138.219.249.2:31586,NO USO,NUEVO
919,138.255.156.20:8080,NO USO,NUEVO
920,138.255.156.3:8080,NO USO,NUEVO
921,138.255.207.44:8080,NO USO,NUEVO
922,138.255.240.66:41466,NO USO,NUEVO
923,138.255.36.156:8080,NO USO,NUEVO
924,138.36.106.251:42651,NO USO,NUEVO
925,138.59.148.69:8080,NO USO,NUEVO
926,138.94.174.186:80,NO USO,NUEVO
927,138.94.175.193:8080,NO USO,NUEVO
928,138.94.91.2:8080,NO USO,NUEVO
929,138.97.219.201:8080,NO USO,NUEVO
930,138.97.233.178:8080,NO USO,NUEVO
931,138.97.233.68:8080,NO USO,NUEVO
932,138.97.66.195:8080,NO USO,NUEVO
933,138.99.93.238:53281,NO USO,NUEVO
934,139.0.229.183:8080,NO USO,NUEVO
935,139.193.126.160:8080,NO USO,NUEVO
936,139.194.67.217:8080,NO USO,NUEVO
937,139.196.22.147:3128,NO USO,NUEVO
938,139.224.187.136:3128,NO USO,NUEVO
939,139.255.108.50:36929,NO USO,NUEVO
940,139.255.110.114:8080,NO USO,NUEVO
941,139.255.18.37:80,NO USO,NUEVO
942,139.255.25.106:8080,NO USO,NUEVO
943,139.255.31.146:8080,NO USO,NUEVO
944,139.255.31.210:8080,NO USO,NUEVO
945,139.255.94.81:53281,NO USO,NUEVO
946,139.5.26.27:53281,NO USO,NUEVO
947,139.5.29.6:48087,NO USO,NUEVO
948,139.99.6.142:3128,NO USO,NUEVO
949,14.102.44.1:44047,NO USO,NUEVO
950,14.102.76.42:8080,NO USO,NUEVO
951,14.139.59.217:80,NO USO,NUEVO
952,14.139.59.222:80,NO USO,NUEVO
953,14.139.60.242:80,NO USO,NUEVO
954,14.139.63.147:80,NO USO,NUEVO
955,14.140.9.166:8080,NO USO,NUEVO
956,14.142.122.134:8080,NO USO,NUEVO
957,14.207.120.190:8080,NO USO,NUEVO
958,14.207.139.26:8080,NO USO,NUEVO
959,14.207.28.80:8080,NO USO,NUEVO
960,14.207.37.109:8080,NO USO,NUEVO
961,14.215.224.254:3128,NO USO,NUEVO
962,14.23.58.58:443,NO USO,NUEVO
963,140.133.76.200:80,NO USO,NUEVO
964,140.143.142.200:1080,NO USO,NUEVO
965,140.143.6.16:1080,NO USO,NUEVO
966,140.211.15.75:80,NO USO,NUEVO
967,140.211.166.9:80,NO USO,NUEVO
968,141.0.11.241:80,NO USO,NUEVO
969,141.0.11.243:80,NO USO,NUEVO
970,141.0.11.244:80,NO USO,NUEVO
971,141.0.11.250:80,NO USO,NUEVO
972,141.0.11.253:80,NO USO,NUEVO
973,141.0.11.254:80,NO USO,NUEVO
974,141.0.179.221:53281,NO USO,NUEVO
975,141.0.8.24:80,NO USO,NUEVO
976,141.0.8.240:80,NO USO,NUEVO
977,141.0.8.95:80,NO USO,NUEVO
978,141.0.8.96:80,NO USO,NUEVO
979,141.0.9.176:80,NO USO,NUEVO
980,141.000.11.253:80,NO USO,NUEVO
981,141.51.61.11:8080,NO USO,NUEVO
982,142.165.167.117:53281,NO USO,NUEVO
983,142.93.128.158:8080,NO USO,NUEVO
984,142.93.132.193:8080,NO USO,NUEVO
985,142.93.132.238:8080,NO USO,NUEVO
986,142.93.134.194:3128,NO USO,NUEVO
987,142.93.195.94:8080,NO USO,NUEVO
988,142.93.34.45:3128,NO USO,NUEVO
989,142.93.37.75:8080,NO USO,NUEVO
990,142.93.63.115:8080,NO USO,NUEVO
991,143.0.109.18:3128,NO USO,NUEVO
992,143.255.198.125:8080,NO USO,NUEVO
993,144.123.5.178:1080,NO USO,NUEVO
994,144.202.3.139:10265,NO USO,NUEVO
995,144.202.3.139:10783,NO USO,NUEVO
996,144.202.3.139:8516,NO USO,NUEVO
997,144.202.3.139:8554,NO USO,NUEVO
998,144.202.3.139:8960,NO USO,NUEVO
999,144.202.3.139:9000,NO USO,NUEVO
1000,144.202.3.139:9162,NO USO,NUEVO
1001,144.202.3.139:9870,NO USO,NUEVO
1002,144.217.22.128:8080,NO USO,NUEVO
1003,144.217.22.142:8080,NO USO,NUEVO
1004,144.217.229.152:1080,NO USO,NUEVO
1005,144.217.229.153:1080,NO USO,NUEVO
1006,144.217.229.154:1080,NO USO,NUEVO
1007,144.217.229.155:1080,NO USO,NUEVO
1008,144.217.229.156:1080,NO USO,NUEVO
1009,144.217.229.157:1080,NO USO,NUEVO
1010,144.217.229.158:1080,NO USO,NUEVO
1011,144.217.229.159:1080,NO USO,NUEVO
1012,144.217.68.210:1080,NO USO,NUEVO
1013,144.217.69.149:1080,NO USO,NUEVO
1014,144.217.69.152:1080,NO USO,NUEVO
1015,144.217.75.162:1080,NO USO,NUEVO
1016,144.217.86.131:3128,NO USO,NUEVO
1017,144.76.82.111:3128,NO USO,NUEVO
1018,145.239.119.165:443,NO USO,NUEVO
1019,145.239.119.165:8080,NO USO,NUEVO
1020,145.239.169.40:1080,NO USO,NUEVO
1021,145.239.169.41:1080,NO USO,NUEVO
1022,145.239.169.41:8080,NO USO,NUEVO
1023,145.239.169.42:1080,NO USO,NUEVO
1024,145.239.169.43:1080,NO USO,NUEVO
1025,145.239.169.43:8080,NO USO,NUEVO
1026,145.239.169.44:1080,NO USO,NUEVO
1027,145.239.169.44:8080,NO USO,NUEVO
1028,145.239.169.45:1080,NO USO,NUEVO
1029,145.239.169.46:1080,NO USO,NUEVO
1030,145.239.169.47:1080,NO USO,NUEVO
1031,145.239.87.173:3128,NO USO,NUEVO
1032,145.255.28.2:55923,NO USO,NUEVO
1033,146.120.196.25:8080,NO USO,NUEVO
1034,146.185.135.27:8080,NO USO,NUEVO
1035,148.103.7.2:35283,NO USO,NUEVO
1036,148.103.8.13:8080,NO USO,NUEVO
1037,148.217.94.54:3128,NO USO,NUEVO
1038,148.70.31.202:1080,NO USO,NUEVO
1039,149.200.102.126:8080,NO USO,NUEVO
1040,149.202.217.218:80,NO USO,NUEVO
1041,149.56.102.220:3128,NO USO,NUEVO
1042,149.56.46.36:8080,NO USO,NUEVO
1043,150.109.103.18:1080,NO USO,NUEVO
1044,150.109.110.106:1080,NO USO,NUEVO
1045,150.109.118.144:1080,NO USO,NUEVO
1046,150.109.121.173:1080,NO USO,NUEVO
1047,150.109.194.164:1080,NO USO,NUEVO
1048,150.109.194.38:1080,NO USO,NUEVO
1049,150.109.194.70:1080,NO USO,NUEVO
1050,150.109.195.167:1080,NO USO,NUEVO
1051,150.109.196.245:1080,NO USO,NUEVO
1052,150.109.197.229:1080,NO USO,NUEVO
1053,150.109.198.39:1080,NO USO,NUEVO
1054,150.109.204.115:1080,NO USO,NUEVO
1055,150.109.21.218:1080,NO USO,NUEVO
1056,150.109.57.190:1080,NO USO,NUEVO
1057,150.109.61.17:1080,NO USO,NUEVO
1058,150.109.64.14:1080,NO USO,NUEVO
1059,150.109.67.52:1080,NO USO,NUEVO
1060,150.109.70.175:1080,NO USO,NUEVO
1061,150.242.253.194:8080,NO USO,NUEVO
1062,150.242.255.175:8080,NO USO,NUEVO
1063,150.95.131.24:8181,NO USO,NUEVO
1064,151.106.10.100:1080,NO USO,NUEVO
1065,151.106.10.101:1080,NO USO,NUEVO
1066,151.106.10.102:8080,NO USO,NUEVO
1067,151.106.10.103:1080,NO USO,NUEVO
1068,151.106.10.103:8080,NO USO,NUEVO
1069,151.106.10.104:8080,NO USO,NUEVO
1070,151.106.10.106:1080,NO USO,NUEVO
1071,151.106.10.106:8080,NO USO,NUEVO
1072,151.106.10.108:8080,NO USO,NUEVO
1073,151.106.10.109:1080,NO USO,NUEVO
1074,151.106.10.50:1080,NO USO,NUEVO
1075,151.106.10.50:8080,NO USO,NUEVO
1076,151.106.10.52:1080,NO USO,NUEVO
1077,151.106.10.52:8080,NO USO,NUEVO
1078,151.106.10.53:1080,NO USO,NUEVO
1079,151.106.10.53:8080,NO USO,NUEVO
1080,151.106.10.54:1080,NO USO,NUEVO
1081,151.106.10.54:8080,NO USO,NUEVO
1082,151.106.10.55:1080,NO USO,NUEVO
1083,151.106.10.57:1080,NO USO,NUEVO
1084,151.106.10.57:8080,NO USO,NUEVO
1085,151.106.10.58:1080,NO USO,NUEVO
1086,151.106.10.58:8080,NO USO,NUEVO
1087,151.106.10.59:1080,NO USO,NUEVO
1088,151.106.10.60:1080,NO USO,NUEVO
1089,151.106.10.60:8080,NO USO,NUEVO
1090,151.106.10.61:1080,NO USO,NUEVO
1091,151.106.10.61:8080,NO USO,NUEVO
1092,151.106.10.62:1080,NO USO,NUEVO
1093,151.106.10.99:1080,NO USO,NUEVO
1094,151.106.8.226:1080,NO USO,NUEVO
1095,151.106.8.227:8080,NO USO,NUEVO
1096,151.106.8.228:1080,NO USO,NUEVO
1097,151.106.8.230:1080,NO USO,NUEVO
1098,151.106.8.232:1080,NO USO,NUEVO
1099,151.106.8.232:8080,NO USO,NUEVO
1100,151.106.8.236:8080,NO USO,NUEVO
1101,151.106.8.237:8080,NO USO,NUEVO
1102,151.106.8.238:8080,NO USO,NUEVO
1103,151.248.63.154:8080,NO USO,NUEVO
1104,151.3.53.246:53281,NO USO,NUEVO
1105,151.80.36.115:1080,NO USO,NUEVO
1106,151.80.36.115:8080,NO USO,NUEVO
1107,151.80.65.175:3128,NO USO,NUEVO
1108,152.169.106.145:8080,NO USO,NUEVO
1109,153.232.156.201:8080,NO USO,NUEVO
1110,154.118.52.242:61889,NO USO,NUEVO
1111,154.119.59.41:40562,NO USO,NUEVO
1112,154.119.79.254:53281,NO USO,NUEVO
1113,154.126.33.59:8080,NO USO,NUEVO
1114,154.65.93.123:53281,NO USO,NUEVO
1115,154.66.109.110:49818,NO USO,NUEVO
1116,154.66.110.90:36062,NO USO,NUEVO
1117,154.70.99.195:8080,NO USO,NUEVO
1118,154.72.63.84:48375,NO USO,NUEVO
1119,154.73.66.38:8080,NO USO,NUEVO
1120,155.0.181.254:57722,NO USO,NUEVO
1121,155.133.41.50:8080,NO USO,NUEVO
1122,156.0.229.194:40956,NO USO,NUEVO
1123,156.67.84.75:49850,NO USO,NUEVO
1124,157.230.137.96:3128,NO USO,NUEVO
1125,157.230.150.101:8080,NO USO,NUEVO
1126,157.230.177.39:3128,NO USO,NUEVO
1127,157.230.243.138:8080,NO USO,NUEVO
1128,157.230.251.25:8080,NO USO,NUEVO
1129,157.230.253.14:8080,NO USO,NUEVO
1130,157.230.33.37:1111,NO USO,NUEVO
1131,157.230.34.190:1111,NO USO,NUEVO
1132,157.230.37.104:8000,NO USO,NUEVO
1133,157.230.44.168:1111,NO USO,NUEVO
1134,157.230.44.168:8080,NO USO,NUEVO
1135,157.230.45.121:1111,NO USO,NUEVO
1136,157.230.90.113:8080,NO USO,NUEVO
1137,157.230.94.149:8080,NO USO,NUEVO
1138,158.255.194.158:8080,NO USO,NUEVO
1139,158.255.51.213:49031,NO USO,NUEVO
1140,158.69.104.192:1080,NO USO,NUEVO
1141,158.69.104.193:1080,NO USO,NUEVO
1142,158.69.104.194:1080,NO USO,NUEVO
1143,158.69.104.195:1080,NO USO,NUEVO
1144,158.69.104.196:1080,NO USO,NUEVO
1145,158.69.104.197:1080,NO USO,NUEVO
1146,158.69.104.198:1080,NO USO,NUEVO
1147,158.69.104.199:1080,NO USO,NUEVO
1148,158.69.138.10:1080,NO USO,NUEVO
1149,158.69.138.12:1080,NO USO,NUEVO
1150,158.69.138.13:1080,NO USO,NUEVO
1151,158.69.138.14:1080,NO USO,NUEVO
1152,158.69.138.15:1080,NO USO,NUEVO
1153,158.69.138.8:1080,NO USO,NUEVO
1154,158.69.138.9:1080,NO USO,NUEVO
1155,159.16.106.110:80,NO USO,NUEVO
1156,159.16.106.110:8080,NO USO,NUEVO
1157,159.192.137.3:80,NO USO,NUEVO
1158,159.192.200.31:8080,NO USO,NUEVO
1159,159.192.249.96:8080,NO USO,NUEVO
